"plot_id","species","height_class","count"
"6-2-93-91750","OTHER",11,0
"6-2-93-91750","OTHER",12,0
"6-2-93-91750","OTHER",13,0
"6-2-93-91750","OTHER",14,0
"6-2-93-91750","OTHER",15,0
"6-2-93-91750","OTHER",16,0
"6-2-93-91750","OTHER",17,0
"6-2-93-91750","OTHER",18,0
"6-2-93-91750","OTHER",19,0
"6-2-93-91750","OTHER",20,0
"6-2-93-91750","OTHER",21,0
"6-2-93-91750","OTHER",22,0
"6-2-93-91750","OTHER",23,0
"6-2-93-91750","OTHER",24,0
"6-2-93-91750","OTHER",25,0
"6-2-93-91750","OTHER",26,0
"6-2-93-91750","OTHER",27,0
"6-2-93-91750","OTHER",28,0
"6-2-93-91750","OTHER",29,0
"6-2-93-91750","OTHER",30,0
"6-2-93-91750","OTHER",31,0
"6-2-93-91750","OTHER",32,0
"6-2-93-91750","OTHER",33,0
"6-2-93-91750","OTHER",34,0
"6-2-93-91750","OTHER",35,0
"6-2-93-91750","OTHER",36,0
"6-2-93-91750","OTHER",37,0
"6-2-93-91750","OTHER",38,0
"6-2-93-91750","OTHER",39,0
"6-2-93-91750","OTHER",40,0
"6-2-93-91750","OTHER",41,0
"6-2-93-91750","OTHER",42,0
"6-2-93-91750","OTHER",43,0
"6-2-93-91750","OTHER",44,0
"6-2-93-91750","OTHER",45,0
"6-2-93-91750","OTHER",46,0
"6-2-93-91750","OTHER",47,0
"6-2-93-91750","OTHER",48,0
"6-2-93-91750","OTHER",49,0
"6-2-93-91750","OTHER",50,0
"6-2-93-91750","OTHER",51,0
"6-2-93-91750","OTHER",52,0
"6-2-93-91750","OTHER",53,0
"6-2-93-91750","OTHER",54,0
"6-2-93-91750","PILA",1,0
"6-2-93-91750","PILA",2,0
"6-2-93-91750","PILA",3,0
"6-2-93-91750","PILA",4,0
"6-2-93-91750","PILA",5,0
"6-2-93-91750","PILA",6,0
"6-2-93-91750","PILA",7,0
"6-2-93-91750","PILA",8,0
"6-2-93-91750","PILA",9,0
"6-2-93-91750","PILA",10,0
"6-2-93-91750","PILA",11,0
"6-2-93-91750","PILA",12,0
"6-2-93-91750","PILA",13,0
"6-2-93-91750","PILA",14,0
"6-2-93-91750","PILA",15,0
"6-2-93-91750","PILA",16,0
"6-2-93-91750","PILA",17,0
"6-2-93-91750","PILA",18,0
"6-2-93-91750","PILA",19,0
"6-2-93-91750","PILA",20,0
"6-2-93-91750","PILA",21,0
"6-2-93-91750","PILA",22,0
"6-2-93-91750","PILA",23,0
"6-2-93-91750","PILA",24,0
"6-2-93-91750","PILA",25,0
"6-2-93-91750","PILA",26,0
"6-2-93-91750","PILA",27,0
"6-2-93-91750","PILA",28,0
"6-2-93-91750","PILA",29,0
"6-2-93-91750","PILA",30,0
"6-2-93-91750","PILA",31,0
"6-2-93-91750","PILA",32,0
"6-2-93-91750","PILA",33,0
"6-2-93-91750","PILA",34,0
"6-2-93-91750","PILA",35,0
"6-2-93-91750","PILA",36,0
"6-2-93-91750","PILA",37,0
"6-2-93-91750","PILA",38,0
"6-2-93-91750","PILA",39,0
"6-2-93-91750","PILA",40,0
"6-2-93-91750","PILA",41,0
"6-2-93-91750","PILA",42,0
"6-2-93-91750","PILA",43,0
"6-2-93-91750","PILA",44,0
"6-2-93-91750","PILA",45,0
"6-2-93-91750","PILA",46,0
"6-2-93-91750","PILA",47,0
"6-2-93-91750","PILA",48,0
"6-2-93-91750","PILA",49,0
"6-2-93-91750","PILA",50,0
"6-2-93-91750","PILA",51,0
"6-2-93-91750","PILA",52,0
"6-2-93-91750","PILA",53,0
"6-2-93-91750","PILA",54,0
"6-2-93-91750","PIPO",1,0
"6-2-93-91750","PIPO",2,0
"6-2-93-91750","PIPO",3,0
"6-2-93-91750","PIPO",4,0
"6-2-93-91750","PIPO",5,0
"6-2-93-91750","PIPO",6,0
"6-2-93-91750","PIPO",7,0
"6-2-93-91750","PIPO",8,0
"6-2-93-91750","PIPO",9,0
"6-2-93-91750","PIPO",10,0
"6-2-93-91750","PIPO",11,0
"6-2-93-91750","PIPO",12,0
"6-2-93-91750","PIPO",13,0
"6-2-93-91750","PIPO",14,0
"6-2-93-91750","PIPO",15,0
"6-2-93-91750","PIPO",16,0
"6-2-93-91750","PIPO",17,0
"6-2-93-91750","PIPO",18,0
"6-2-93-91750","PIPO",19,0
"6-2-93-91750","PIPO",20,0
"6-2-93-91750","PIPO",21,0
"6-2-93-91750","PIPO",22,0
"6-2-93-91750","PIPO",23,0
"6-2-93-91750","PIPO",24,0
"6-2-93-91750","PIPO",25,0
"6-2-93-91750","PIPO",26,0
"6-2-93-91750","PIPO",27,0
"6-2-93-91750","PIPO",28,0
"6-2-93-91750","PIPO",29,0
"6-2-93-91750","PIPO",30,0
"6-2-93-91750","PIPO",31,0
"6-2-93-91750","PIPO",32,0
"6-2-93-91750","PIPO",33,0
"6-2-93-91750","PIPO",34,0
"6-2-93-91750","PIPO",35,0
"6-2-93-91750","PIPO",36,0
"6-2-93-91750","PIPO",37,0
"6-2-93-91750","PIPO",38,0
"6-2-93-91750","PIPO",39,0
"6-2-93-91750","PIPO",40,0
"6-2-93-91750","PIPO",41,0
"6-2-93-91750","PIPO",42,0
"6-2-93-91750","PIPO",43,0
"6-2-93-91750","PIPO",44,0
"6-2-93-91750","PIPO",45,0
"6-2-93-91750","PIPO",46,0
"6-2-93-91750","PIPO",47,0
"6-2-93-91750","PIPO",48,0
"6-2-93-91750","PIPO",49,0
"6-2-93-91750","PIPO",50,0
"6-2-93-91750","PIPO",51,0
"6-2-93-91750","PIPO",52,0
"6-2-93-91750","PIPO",53,0
"6-2-93-91750","PIPO",54,0
"6-2-93-91750","PSME",1,3
"6-2-93-91750","PSME",2,0
"6-2-93-91750","PSME",3,0
"6-2-93-91750","PSME",4,0
"6-2-93-91750","PSME",5,0
"6-2-93-91750","PSME",6,0
"6-2-93-91750","PSME",7,0
"6-2-93-91750","PSME",8,0
"6-2-93-91750","PSME",9,0
"6-2-93-91750","PSME",10,0
"6-2-93-91750","PSME",11,0
"6-2-93-91750","PSME",12,0
"6-2-93-91750","PSME",13,0
"6-2-93-91750","PSME",14,0
"6-2-93-91750","PSME",15,0
"6-2-93-91750","PSME",16,0
"6-2-93-91750","PSME",17,0
"6-2-93-91750","PSME",18,0
"6-2-93-91750","PSME",19,0
"6-2-93-91750","PSME",20,0
"6-2-93-91750","PSME",21,0
"6-2-93-91750","PSME",22,0
"6-2-93-91750","PSME",23,0
"6-2-93-91750","PSME",24,0
"6-2-93-91750","PSME",25,0
"6-2-93-91750","PSME",26,0
"6-2-93-91750","PSME",27,0
"6-2-93-91750","PSME",28,1
"6-2-93-91750","PSME",29,0
"6-2-93-91750","PSME",30,0
"6-2-93-91750","PSME",31,0
"6-2-93-91750","PSME",32,0
"6-2-93-91750","PSME",33,0
"6-2-93-91750","PSME",34,0
"6-2-93-91750","PSME",35,0
"6-2-93-91750","PSME",36,0
"6-2-93-91750","PSME",37,0
"6-2-93-91750","PSME",38,0
"6-2-93-91750","PSME",39,0
"6-2-93-91750","PSME",40,0
"6-2-93-91750","PSME",41,0
"6-2-93-91750","PSME",42,0
"6-2-93-91750","PSME",43,0
"6-2-93-91750","PSME",44,0
"6-2-93-91750","PSME",45,0
"6-2-93-91750","PSME",46,0
"6-2-93-91750","PSME",47,0
"6-2-93-91750","PSME",48,0
"6-2-93-91750","PSME",49,0
"6-2-93-91750","PSME",50,0
"6-2-93-91750","PSME",51,0
"6-2-93-91750","PSME",52,0
"6-2-93-91750","PSME",53,0
"6-2-93-91750","PSME",54,0
"6-2-93-91750","QUKE",1,0
"6-2-93-91750","QUKE",2,0
"6-2-93-91750","QUKE",3,0
"6-2-93-91750","QUKE",4,0
"6-2-93-91750","QUKE",5,0
"6-2-93-91750","QUKE",6,0
"6-2-93-91750","QUKE",7,0
"6-2-93-91750","QUKE",8,0
"6-2-93-91750","QUKE",9,0
"6-2-93-91750","QUKE",10,0
"6-2-93-91750","QUKE",11,0
"6-2-93-91750","QUKE",12,0
"6-2-93-91750","QUKE",13,0
"6-2-93-91750","QUKE",14,0
"6-2-93-91750","QUKE",15,0
"6-2-93-91750","QUKE",16,0
"6-2-93-91750","QUKE",17,0
"6-2-93-91750","QUKE",18,0
"6-2-93-91750","QUKE",19,0
"6-2-93-91750","QUKE",20,0
"6-2-93-91750","QUKE",21,0
"6-2-93-91750","QUKE",22,0
"6-2-93-91750","QUKE",23,0
"6-2-93-91750","QUKE",24,0
"6-2-93-91750","QUKE",25,0
"6-2-93-91750","QUKE",26,0
"6-2-93-91750","QUKE",27,0
"6-2-93-91750","QUKE",28,0
"6-2-93-91750","QUKE",29,0
"6-2-93-91750","QUKE",30,0
"6-2-93-91750","QUKE",31,0
"6-2-93-91750","QUKE",32,0
"6-2-93-91750","QUKE",33,0
"6-2-93-91750","QUKE",34,0
"6-2-93-91750","QUKE",35,0
"6-2-93-91750","QUKE",36,0
"6-2-93-91750","QUKE",37,0
"6-2-93-91750","QUKE",38,0
"6-2-93-91750","QUKE",39,0
"6-2-93-91750","QUKE",40,0
"6-2-93-91750","QUKE",41,0
"6-2-93-91750","QUKE",42,0
"6-2-93-91750","QUKE",43,0
"6-2-93-91750","QUKE",44,0
"6-2-93-91750","QUKE",45,0
"6-2-93-91750","QUKE",46,0
"6-2-93-91750","QUKE",47,0
"6-2-93-91750","QUKE",48,0
"6-2-93-91750","QUKE",49,0
"6-2-93-91750","QUKE",50,0
"6-2-93-91750","QUKE",51,0
"6-2-93-91750","QUKE",52,0
"6-2-93-91750","QUKE",53,0
"6-2-93-91750","QUKE",54,0
"6-2-93-74913","ABCO",1,0
"6-2-93-74913","ABCO",2,0
"6-2-93-74913","ABCO",3,0
"6-2-93-74913","ABCO",4,0
"6-2-93-74913","ABCO",5,0
"6-2-93-74913","ABCO",6,0
"6-2-93-74913","ABCO",7,0
"6-2-93-74913","ABCO",8,0
"6-2-93-74913","ABCO",9,0
"6-2-93-74913","ABCO",10,0
"6-2-93-74913","ABCO",11,0
"6-2-93-74913","ABCO",12,0
"6-2-93-74913","ABCO",13,0
"6-2-93-74913","ABCO",14,0
"6-2-93-74913","ABCO",15,0
"6-2-93-74913","ABCO",16,0
"6-2-93-74913","ABCO",17,0
"6-2-93-74913","ABCO",18,0
"6-2-93-74913","ABCO",19,0
"6-2-93-74913","ABCO",20,0
"6-2-93-74913","ABCO",21,0
"6-2-93-74913","ABCO",22,0
"6-2-93-74913","ABCO",23,0
"6-2-93-74913","ABCO",24,0
"6-2-93-74913","ABCO",25,0
"6-2-93-74913","ABCO",26,0
"6-2-93-74913","ABCO",27,0
"6-2-93-74913","ABCO",28,0
"6-2-93-74913","ABCO",29,0
"6-2-93-74913","ABCO",30,0
"6-2-93-74913","ABCO",31,0
"6-2-93-74913","ABCO",32,0
"6-2-93-74913","ABCO",33,0
"6-2-93-74913","ABCO",34,0
"6-2-93-74913","ABCO",35,0
"6-2-93-74913","ABCO",36,0
"6-2-93-74913","ABCO",37,0
"6-2-93-74913","ABCO",38,0
"6-2-93-74913","ABCO",39,0
"6-2-93-74913","ABCO",40,0
"6-2-93-74913","ABCO",41,0
"6-2-93-74913","ABCO",42,0
"6-2-93-74913","ABCO",43,0
"6-2-93-74913","ABCO",44,0
"6-2-93-74913","ABCO",45,0
"6-2-93-74913","ABCO",46,0
"6-2-93-74913","ABCO",47,0
"6-2-93-74913","ABCO",48,0
"6-2-93-74913","ABCO",49,0
"6-2-93-74913","ABCO",50,0
"6-2-93-74913","ABCO",51,0
"6-2-93-74913","ABCO",52,0
"6-2-93-74913","ABCO",53,0
"6-2-93-74913","ABCO",54,0
"6-2-93-74913","CADE27",1,0
"6-2-93-74913","CADE27",2,0
"6-2-93-74913","CADE27",3,0
"6-2-93-74913","CADE27",4,0
"6-2-93-74913","CADE27",5,0
"6-2-93-74913","CADE27",6,0
"6-2-93-74913","CADE27",7,0
"6-2-93-74913","CADE27",8,0
"6-2-93-74913","CADE27",9,0
"6-2-93-74913","CADE27",10,0
"6-2-93-74913","CADE27",11,0
"6-2-93-74913","CADE27",12,0
"6-2-93-74913","CADE27",13,0
"6-2-93-74913","CADE27",14,0
"6-2-93-74913","CADE27",15,0
"6-2-93-74913","CADE27",16,1
"6-2-93-74913","CADE27",17,0
"6-2-93-74913","CADE27",18,0
"6-2-93-74913","CADE27",19,0
"6-2-93-74913","CADE27",20,0
"6-2-93-74913","CADE27",21,0
"6-2-93-74913","CADE27",22,0
"6-2-93-74913","CADE27",23,0
"6-2-93-74913","CADE27",24,0
"6-2-93-74913","CADE27",25,0
"6-2-93-74913","CADE27",26,0
"6-2-93-74913","CADE27",27,0
"6-2-93-74913","CADE27",28,0
"6-2-93-74913","CADE27",29,0
"6-2-93-74913","CADE27",30,0
"6-2-93-74913","CADE27",31,0
"6-2-93-74913","CADE27",32,0
"6-2-93-74913","CADE27",33,0
"6-2-93-74913","CADE27",34,0
"6-2-93-74913","CADE27",35,0
"6-2-93-74913","CADE27",36,0
"6-2-93-74913","CADE27",37,0
"6-2-93-74913","CADE27",38,0
"6-2-93-74913","CADE27",39,0
"6-2-93-74913","CADE27",40,0
"6-2-93-74913","CADE27",41,0
"6-2-93-74913","CADE27",42,0
"6-2-93-74913","CADE27",43,0
"6-2-93-74913","CADE27",44,0
"6-2-93-74913","CADE27",45,0
"6-2-93-74913","CADE27",46,0
"6-2-93-74913","CADE27",47,0
"6-2-93-74913","CADE27",48,0
"6-2-93-74913","CADE27",49,0
"6-2-93-74913","CADE27",50,0
"6-2-93-74913","CADE27",51,0
"6-2-93-74913","CADE27",52,0
"6-2-93-74913","CADE27",53,0
"6-2-93-74913","CADE27",54,0
"6-2-93-74913","OTHER",1,0
"6-2-93-74913","OTHER",2,0
"6-2-93-74913","OTHER",3,0
"6-2-93-74913","OTHER",4,0
"6-2-93-74913","OTHER",5,0
"6-2-93-74913","OTHER",6,0
"6-2-93-74913","OTHER",7,0
"6-2-93-74913","OTHER",8,0
"6-2-93-74913","OTHER",9,0
"6-2-93-74913","OTHER",10,0
"6-2-93-74913","OTHER",11,0
"6-2-93-74913","OTHER",12,0
"6-2-93-74913","OTHER",13,0
"6-2-93-74913","OTHER",14,0
"6-2-93-74913","OTHER",15,0
"6-2-93-74913","OTHER",16,0
"6-2-93-74913","OTHER",17,0
"6-2-93-74913","OTHER",18,0
"6-2-93-74913","OTHER",19,0
"6-2-93-74913","OTHER",20,0
"6-2-93-74913","OTHER",21,0
"6-2-93-74913","OTHER",22,0
"6-2-93-74913","OTHER",23,0
"6-2-93-74913","OTHER",24,0
"6-2-93-74913","OTHER",25,0
"6-2-93-74913","OTHER",26,0
"6-2-93-74913","OTHER",27,0
"6-2-93-74913","OTHER",28,0
"6-2-93-74913","OTHER",29,0
"6-2-93-74913","OTHER",30,0
"6-2-93-74913","OTHER",31,0
"6-2-93-74913","OTHER",32,0
"6-2-93-74913","OTHER",33,0
"6-2-93-74913","OTHER",34,0
"6-2-93-74913","OTHER",35,0
"6-2-93-74913","OTHER",36,0
"6-2-93-74913","OTHER",37,0
"6-2-93-74913","OTHER",38,0
"6-2-93-74913","OTHER",39,0
"6-2-93-74913","OTHER",40,0
"6-2-93-74913","OTHER",41,0
"6-2-93-74913","OTHER",42,0
"6-2-93-74913","OTHER",43,0
"6-2-93-74913","OTHER",44,0
"6-2-93-74913","OTHER",45,0
"6-2-93-74913","OTHER",46,0
"6-2-93-74913","OTHER",47,0
"6-2-93-74913","OTHER",48,0
"6-2-93-74913","OTHER",49,0
"6-2-93-74913","OTHER",50,0
"6-2-93-74913","OTHER",51,0
"6-2-93-74913","OTHER",52,0
"6-2-93-74913","OTHER",53,0
"6-2-93-74913","OTHER",54,0
"6-2-93-74913","PILA",1,0
"6-2-93-74913","PILA",2,0
"6-2-93-74913","PILA",3,0
"6-2-93-74913","PILA",4,0
"6-2-93-74913","PILA",5,0
"6-2-93-74913","PILA",6,0
"6-2-93-74913","PILA",7,0
"6-2-93-74913","PILA",8,0
"6-2-93-74913","PILA",9,0
"6-2-93-74913","PILA",10,0
"6-2-93-74913","PILA",11,0
"6-2-93-74913","PILA",12,0
"6-2-93-74913","PILA",13,0
"6-2-93-74913","PILA",14,0
"6-2-93-74913","PILA",15,0
"6-2-93-74913","PILA",16,0
"6-2-93-74913","PILA",17,0
"6-2-93-74913","PILA",18,0
"6-2-93-74913","PILA",19,0
"6-2-93-74913","PILA",20,0
"6-2-93-74913","PILA",21,0
"6-2-93-74913","PILA",22,0
"6-2-93-74913","PILA",23,0
"6-2-93-74913","PILA",24,0
"6-2-93-74913","PILA",25,0
"6-2-93-74913","PILA",26,0
"6-2-93-74913","PILA",27,0
"6-2-93-74913","PILA",28,0
"6-2-93-74913","PILA",29,0
"6-2-93-74913","PILA",30,0
"6-2-93-74913","PILA",31,0
"6-2-93-74913","PILA",32,0
"6-2-93-74913","PILA",33,0
"6-2-93-74913","PILA",34,0
"6-2-93-74913","PILA",35,0
"6-2-93-74913","PILA",36,0
"6-2-93-74913","PILA",37,0
"6-2-93-74913","PILA",38,0
"6-2-93-74913","PILA",39,0
"6-2-93-74913","PILA",40,0
"6-2-93-74913","PILA",41,0
"6-2-93-74913","PILA",42,0
"6-2-93-74913","PILA",43,0
"6-2-93-74913","PILA",44,0
"6-2-93-74913","PILA",45,0
"6-2-93-74913","PILA",46,0
"6-2-93-74913","PILA",47,0
"6-2-93-74913","PILA",48,0
"6-2-93-74913","PILA",49,0
"6-2-93-74913","PILA",50,0
"6-2-93-74913","PILA",51,0
"6-2-93-74913","PILA",52,0
"6-2-93-74913","PILA",53,0
"6-2-93-74913","PILA",54,0
"6-2-93-74913","PIPO",1,0
"6-2-93-74913","PIPO",2,0
"6-2-93-74913","PIPO",3,0
"6-2-93-74913","PIPO",4,0
"6-2-93-74913","PIPO",5,0
"6-2-93-74913","PIPO",6,0
"6-2-93-74913","PIPO",7,0
"6-2-93-74913","PIPO",8,0
"6-2-93-74913","PIPO",9,0
"6-2-93-74913","PIPO",10,0
"6-2-93-74913","PIPO",11,0
"6-2-93-74913","PIPO",12,0
"6-2-93-74913","PIPO",13,0
"6-2-93-74913","PIPO",14,0
"6-2-93-74913","PIPO",15,0
"6-2-93-74913","PIPO",16,0
"6-2-93-74913","PIPO",17,0
"6-2-93-74913","PIPO",18,0
"6-2-93-74913","PIPO",19,0
"6-2-93-74913","PIPO",20,0
"6-2-93-74913","PIPO",21,0
"6-2-93-74913","PIPO",22,0
"6-2-93-74913","PIPO",23,0
"6-2-93-74913","PIPO",24,0
"6-2-93-74913","PIPO",25,0
"6-2-93-74913","PIPO",26,0
"6-2-93-74913","PIPO",27,0
"6-2-93-74913","PIPO",28,0
"6-2-93-74913","PIPO",29,0
"6-2-93-74913","PIPO",30,0
"6-2-93-74913","PIPO",31,0
"6-2-93-74913","PIPO",32,0
"6-2-93-74913","PIPO",33,0
"6-2-93-74913","PIPO",34,0
"6-2-93-74913","PIPO",35,0
"6-2-93-74913","PIPO",36,0
"6-2-93-74913","PIPO",37,0
"6-2-93-74913","PIPO",38,0
"6-2-93-74913","PIPO",39,0
"6-2-93-74913","PIPO",40,0
"6-2-93-74913","PIPO",41,0
"6-2-93-74913","PIPO",42,0
"6-2-93-74913","PIPO",43,0
"6-2-93-74913","PIPO",44,0
"6-2-93-74913","PIPO",45,0
"6-2-93-74913","PIPO",46,0
"6-2-93-74913","PIPO",47,0
"6-2-93-74913","PIPO",48,0
"6-2-93-74913","PIPO",49,0
"6-2-93-74913","PIPO",50,0
"6-2-93-74913","PIPO",51,0
"6-2-93-74913","PIPO",52,0
"6-2-93-74913","PIPO",53,0
"6-2-93-74913","PIPO",54,0
"6-2-93-74913","PSME",1,0
"6-2-93-74913","PSME",2,0
"6-2-93-74913","PSME",3,0
"6-2-93-74913","PSME",4,0
"6-2-93-74913","PSME",5,0
"6-2-93-74913","PSME",6,0
"6-2-93-74913","PSME",7,0
"6-2-93-74913","PSME",8,0
"6-2-93-74913","PSME",9,0
"6-2-93-74913","PSME",10,0
"6-2-93-74913","PSME",11,0
"6-2-93-74913","PSME",12,0
"6-2-93-74913","PSME",13,0
"6-2-93-74913","PSME",14,0
"6-2-93-74913","PSME",15,0
"6-2-93-74913","PSME",16,0
"6-2-93-74913","PSME",17,0
"6-2-93-74913","PSME",18,0
"6-2-93-74913","PSME",19,0
"6-2-93-74913","PSME",20,0
"6-2-93-74913","PSME",21,0
"6-2-93-74913","PSME",22,0
"6-2-93-74913","PSME",23,0
"6-2-93-74913","PSME",24,0
"6-2-93-74913","PSME",25,0
"6-2-93-74913","PSME",26,0
"6-2-93-74913","PSME",27,0
"6-2-93-74913","PSME",28,0
"6-2-93-74913","PSME",29,0
"6-2-93-74913","PSME",30,0
"6-2-93-74913","PSME",31,0
"6-2-93-74913","PSME",32,0
"6-2-93-74913","PSME",33,0
"6-2-93-74913","PSME",34,0
"6-2-93-74913","PSME",35,0
"6-2-93-74913","PSME",36,0
"6-2-93-74913","PSME",37,0
"6-2-93-74913","PSME",38,0
"6-2-93-74913","PSME",39,0
"6-2-93-74913","PSME",40,0
"6-2-93-74913","PSME",41,0
"6-2-93-74913","PSME",42,0
"6-2-93-74913","PSME",43,0
"6-2-93-74913","PSME",44,0
"6-2-93-74913","PSME",45,0
"6-2-93-74913","PSME",46,0
"6-2-93-74913","PSME",47,0
"6-2-93-74913","PSME",48,0
"6-2-93-74913","PSME",49,0
"6-2-93-74913","PSME",50,0
"6-2-93-74913","PSME",51,0
"6-2-93-74913","PSME",52,0
"6-2-93-74913","PSME",53,0
"6-2-93-74913","PSME",54,0
"6-2-93-74913","QUKE",1,0
"6-2-93-74913","QUKE",2,0
"6-2-93-74913","QUKE",3,0
"6-2-93-74913","QUKE",4,0
"6-2-93-74913","QUKE",5,0
"6-2-93-74913","QUKE",6,0
"6-2-93-74913","QUKE",7,0
"6-2-93-74913","QUKE",8,0
"6-2-93-74913","QUKE",9,0
"6-2-93-74913","QUKE",10,0
"6-2-93-74913","QUKE",11,0
"6-2-93-74913","QUKE",12,0
"6-2-93-74913","QUKE",13,0
"6-2-93-74913","QUKE",14,0
"6-2-93-74913","QUKE",15,0
"6-2-93-74913","QUKE",16,0
"6-2-93-74913","QUKE",17,0
"6-2-93-74913","QUKE",18,0
"6-2-93-74913","QUKE",19,0
"6-2-93-74913","QUKE",20,0
"6-2-93-74913","QUKE",21,0
"6-2-93-74913","QUKE",22,0
"6-2-93-74913","QUKE",23,0
"6-2-93-74913","QUKE",24,0
"6-2-93-74913","QUKE",25,0
"6-2-93-74913","QUKE",26,0
"6-2-93-74913","QUKE",27,0
"6-2-93-74913","QUKE",28,0
"6-2-93-74913","QUKE",29,0
"6-2-93-74913","QUKE",30,0
"6-2-93-74913","QUKE",31,0
"6-2-93-74913","QUKE",32,0
"6-2-93-74913","QUKE",33,0
"6-2-93-74913","QUKE",34,0
"6-2-93-74913","QUKE",35,0
"6-2-93-74913","QUKE",36,0
"6-2-93-74913","QUKE",37,0
"6-2-93-74913","QUKE",38,0
"6-2-93-74913","QUKE",39,0
"6-2-93-74913","QUKE",40,0
"6-2-93-74913","QUKE",41,0
"6-2-93-74913","QUKE",42,0
"6-2-93-74913","QUKE",43,0
"6-2-93-74913","QUKE",44,0
"6-2-93-74913","QUKE",45,0
"6-2-93-74913","QUKE",46,0
"6-2-93-74913","QUKE",47,0
"6-2-93-74913","QUKE",48,0
"6-2-93-74913","QUKE",49,0
"6-2-93-74913","QUKE",50,0
"6-2-93-74913","QUKE",51,0
"6-2-93-74913","QUKE",52,0
"6-2-93-74913","QUKE",53,0
"6-2-93-74913","QUKE",54,0
"6-2-93-53785","ABCO",1,29
"6-2-93-53785","ABCO",2,0
"6-2-93-53785","ABCO",3,0
"6-2-93-53785","ABCO",4,0
"6-2-93-53785","ABCO",5,0
"6-2-93-53785","ABCO",6,0
"6-2-93-53785","ABCO",7,0
"6-2-93-53785","ABCO",8,1
"6-2-93-53785","ABCO",9,0
"6-2-93-53785","ABCO",10,0
"6-2-93-53785","ABCO",11,0
"6-2-93-53785","ABCO",12,0
"6-2-93-53785","ABCO",13,0
"6-2-93-53785","ABCO",14,0
"6-2-93-53785","ABCO",15,0
"6-2-93-53785","ABCO",16,0
"6-2-93-53785","ABCO",17,0
"6-2-93-53785","ABCO",18,0
"6-2-93-53785","ABCO",19,0
"6-2-93-53785","ABCO",20,0
"6-2-93-53785","ABCO",21,0
"6-2-93-53785","ABCO",22,0
"6-2-93-53785","ABCO",23,0
"6-2-93-53785","ABCO",24,0
"6-2-93-53785","ABCO",25,1
"6-2-93-53785","ABCO",26,0
"6-2-93-53785","ABCO",27,1
"6-2-93-53785","ABCO",28,0
"6-2-93-53785","ABCO",29,0
"6-2-93-53785","ABCO",30,0
"6-2-93-53785","ABCO",31,0
"6-2-93-53785","ABCO",32,0
"6-2-93-53785","ABCO",33,0
"6-2-93-53785","ABCO",34,0
"6-2-93-53785","ABCO",35,0
"6-2-93-53785","ABCO",36,0
"6-2-93-53785","ABCO",37,0
"6-2-93-53785","ABCO",38,0
"6-2-93-53785","ABCO",39,0
"6-2-93-53785","ABCO",40,0
"6-2-93-53785","ABCO",41,0
"6-2-93-53785","ABCO",42,0
"6-2-93-53785","ABCO",43,0
"6-2-93-53785","ABCO",44,0
"6-2-93-53785","ABCO",45,0
"6-2-93-53785","ABCO",46,0
"6-2-93-53785","ABCO",47,0
"6-2-93-53785","ABCO",48,0
"6-2-93-53785","ABCO",49,0
"6-2-93-53785","ABCO",50,0
"6-2-93-53785","ABCO",51,0
"6-2-93-53785","ABCO",52,0
"6-2-93-53785","ABCO",53,0
"6-2-93-53785","ABCO",54,0
"6-2-93-53785","CADE27",1,2
"6-2-93-53785","CADE27",2,0
"6-2-93-53785","CADE27",3,0
"6-2-93-53785","CADE27",4,0
"6-2-93-53785","CADE27",5,0
"6-2-93-53785","CADE27",6,0
"6-2-93-53785","CADE27",7,0
"6-2-93-53785","CADE27",8,0
"6-2-93-53785","CADE27",9,0
"6-2-93-53785","CADE27",10,0
"6-2-93-53785","CADE27",11,0
"6-2-93-53785","CADE27",12,0
"6-2-93-53785","CADE27",13,0
"6-2-93-53785","CADE27",14,0
"6-2-93-53785","CADE27",15,0
"6-2-93-53785","CADE27",16,0
"6-2-93-53785","CADE27",17,0
"6-2-93-53785","CADE27",18,0
"6-2-93-53785","CADE27",19,0
"6-2-93-53785","CADE27",20,0
"6-2-93-53785","CADE27",21,0
"6-2-93-53785","CADE27",22,0
"6-2-93-53785","CADE27",23,0
"6-2-93-53785","CADE27",24,0
"6-2-93-53785","CADE27",25,0
"6-2-93-53785","CADE27",26,0
"6-2-93-53785","CADE27",27,0
"6-2-93-53785","CADE27",28,0
"6-2-93-53785","CADE27",29,0
"6-2-93-53785","CADE27",30,0
"6-2-93-53785","CADE27",31,0
"6-2-93-53785","CADE27",32,0
"6-2-93-53785","CADE27",33,0
"6-2-93-53785","CADE27",34,0
"6-2-93-53785","CADE27",35,0
"6-2-93-53785","CADE27",36,0
"6-2-93-53785","CADE27",37,0
"6-2-93-53785","CADE27",38,0
"6-2-93-53785","CADE27",39,0
"6-2-93-53785","CADE27",40,0
"6-2-93-53785","CADE27",41,0
"6-2-93-53785","CADE27",42,0
"6-2-93-53785","CADE27",43,0
"6-2-93-53785","CADE27",44,0
"6-2-93-53785","CADE27",45,0
"6-2-93-53785","CADE27",46,0
"6-2-93-53785","CADE27",47,0
"6-2-93-53785","CADE27",48,0
"6-2-93-53785","CADE27",49,0
"6-2-93-53785","CADE27",50,0
"6-2-93-53785","CADE27",51,0
"6-2-93-53785","CADE27",52,0
"6-2-93-53785","CADE27",53,0
"6-2-93-53785","CADE27",54,0
"6-2-93-53785","OTHER",1,4
